path,speaker,speaker_id,digit,utterance_id,sample_rate_hz,num_samples
5_george_21.wav,george,0,5,21,8000,4604
1_jackson_0.wav,jackson,1,1,0,8000,4138
9_lucas_31.wav,lucas,2,9,31,8000,4585
6_nicolas_13.wav,nicolas,3,6,13,8000,2619
5_theo_7.wav,theo,4,5,7,8000,3031
7_yweweler_32.wav,yweweler,5,7,32,8000,3001
3_george_21.wav,george,0,3,21,8000,2710
0_jackson_37.wav,jackson,1,0,37,8000,4979
7_lucas_47.wav,lucas,2,7,47,8000,4060
2_nicolas_34.wav,nicolas,3,2,34,8000,2498
6_theo_22.wav,theo,4,6,22,8000,3599
9_yweweler_38.wav,yweweler,5,9,38,8000,2916
7_george_8.wav,george,0,7,8,8000,5159
7_jackson_13.wav,jackson,1,7,13,8000,3608
7_lucas_19.wav,lucas,2,7,19,8000,3870
7_nicolas_3.wav,nicolas,3,7,3,8000,2922
4_theo_33.wav,theo,4,4,33,8000,2599
7_yweweler_28.wav,yweweler,5,7,28,8000,3357
3_george_5.wav,george,0,3,5,8000,3034
1_jackson_48.wav,jackson,1,1,48,8000,4689
3_lucas_31.wav,lucas,2,3,31,8000,5482
1_nicolas_37.wav,nicolas,3,1,37,8000,2648
0_theo_35.wav,theo,4,0,35,8000,4495
9_yweweler_24.wav,yweweler,5,9,24,8000,3772
4_george_4.wav,george,0,4,4,8000,3479
6_jackson_12.wav,jackson,1,6,12,8000,6884
6_lucas_11.wav,lucas,2,6,11,8000,4476
4_nicolas_40.wav,nicolas,3,4,40,8000,2583
4_theo_43.wav,theo,4,4,43,8000,3143
6_yweweler_21.wav,yweweler,5,6,21,8000,1710
8_george_24.wav,george,0,8,24,8000,3294
8_jackson_22.wav,jackson,1,8,22,8000,3569
3_lucas_27.wav,lucas,2,3,27,8000,3939
8_nicolas_43.wav,nicolas,3,8,43,8000,2823
7_theo_30.wav,theo,4,7,30,8000,3008
3_yweweler_18.wav,yweweler,5,3,18,8000,2854
4_george_28.wav,george,0,4,28,8000,3530
4_jackson_41.wav,jackson,1,4,41,8000,3586
9_lucas_29.wav,lucas,2,9,29,8000,5045
9_nicolas_41.wav,nicolas,3,9,41,8000,3539
7_theo_10.wav,theo,4,7,10,8000,3705
5_yweweler_28.wav,yweweler,5,5,28,8000,4005
5_george_20.wav,george,0,5,20,8000,3385
7_jackson_30.wav,jackson,1,7,30,8000,3706
1_lucas_44.wav,lucas,2,1,44,8000,4114
5_nicolas_25.wav,nicolas,3,5,25,8000,2821
1_theo_32.wav,theo,4,1,32,8000,3906
8_yweweler_42.wav,yweweler,5,8,42,8000,2697
0_george_26.wav,george,0,0,26,8000,4941
3_jackson_9.wav,jackson,1,3,9,8000,3945
4_lucas_21.wav,lucas,2,4,21,8000,4274
6_nicolas_34.wav,nicolas,3,6,34,8000,1434
6_theo_37.wav,theo,4,6,37,8000,2622
2_yweweler_47.wav,yweweler,5,2,47,8000,1973
5_george_18.wav,george,0,5,18,8000,3531
5_jackson_30.wav,jackson,1,5,30,8000,3431
5_lucas_43.wav,lucas,2,5,43,8000,4480
0_nicolas_39.wav,nicolas,3,0,39,8000,3409
9_theo_43.wav,theo,4,9,43,8000,2773
4_yweweler_45.wav,yweweler,5,4,45,8000,2382
0_george_4.wav,george,0,0,4,8000,4323
2_jackson_18.wav,jackson,1,2,18,8000,4431
6_lucas_21.wav,lucas,2,6,21,8000,5050
7_nicolas_13.wav,nicolas,3,7,13,8000,2999
8_theo_34.wav,theo,4,8,34,8000,2049
9_yweweler_16.wav,yweweler,5,9,16,8000,3425
3_george_48.wav,george,0,3,48,8000,3323
1_jackson_1.wav,jackson,1,1,1,8000,4242
9_lucas_5.wav,lucas,2,9,5,8000,4340
3_nicolas_6.wav,nicolas,3,3,6,8000,2674
6_theo_6.wav,theo,4,6,6,8000,3173
1_yweweler_26.wav,yweweler,5,1,26,8000,3052
8_george_35.wav,george,0,8,35,8000,2884
7_jackson_22.wav,jackson,1,7,22,8000,3559
3_lucas_21.wav,lucas,2,3,21,8000,3572
3_nicolas_34.wav,nicolas,3,3,34,8000,1805
0_theo_1.wav,theo,4,0,1,8000,2808
6_yweweler_0.wav,yweweler,5,6,0,8000,2653
